id,title,synopsis,genres,release_date,episodes,members,popularity,ranked,score,img_url,link
11741,Fate/Zero 2nd Season,As the Fourth Holy Grail War rages on with no clear victor in sight the remaining Servants and their Masters are called upon by Church supervisor Risei Kotomine in order to band together and confront an impending threat that could unravel the Grail War and bring about the destruction of Fuyuki City. The uneasy truce soon collapses as Masters demonstrate that they will do anything in their power no matter how despicable to win. Seeds of doubt are sown between Kiritsugu Emiya and Saber his Servant as their conflicting ideologies on heroism and chivalry clash. Meanwhile an ominous bond forms between Kirei Kotomine who still seeks to find his purpose in life and one of the remaining Servants. As the countdown to the end of the war reaches zero the cost of winning begins to blur the line between victory and defeat.,Action;Supernatural;Magic;Fantasy,2012-04-08,12,633594,86,55,8.62,https://cdn.myanimelist.net/images/anime/8/41125.jpg,https://myanimelist.net/anime/11741/Fate_Zero_2nd_Season
7311,Suzumiya Haruhi no Shoushitsu,One cold Christmas day Kyon heads over to school and the SOS Brigade's holiday celebration only to realize that Haruhi Suzumiya seems to have disappeared. Moreover no one even remembers her or the SOS Brigade Mikuru Asahina knows nothing and is now afraid of him and Itsuki Koizumi has also gone missing. The Literature Club formed only by an uncharacteristically shy Yuki Nagato now occupies the old SOS club room. Suzumiya Haruhi no Shoushitsu is based on the fourth light novel of the acclaimed Haruhi series and is set after the events of the anime series. Not uncultured in the supernatural Kyon will have to deal with his whole life turned upside down like a bad joke and maybe it's better that way.,Comedy;Mystery;Romance;School;Sci-Fi;Supernatural,2010-02-06,1,400446,211,51,8.68,https://cdn.myanimelist.net/images/anime/2/73842.jpg,https://myanimelist.net/anime/7311/Suzumiya_Haruhi_no_Shoushitsu
1535,Death Note,A shinigami as a god of death can kill any person—provided they see their victim's face and write their victim's name in a notebook called a Death Note. One day Ryuk bored by the shinigami lifestyle and interested in seeing how a human would use a Death Note drops one into the human realm. High school student and prodigy Light Yagami stumbles upon the Death Note and—since he deplores the state of the world—tests the deadly notebook by writing a criminal's name in it. When the criminal dies immediately following his experiment with the Death Note Light is greatly surprised and quickly recognizes how devastating the power that has fallen into his hands could be. With this divine capability Light decides to extinguish all criminals in order to build a new world where crime does not exist and people worship him as a god. Police however quickly discover that a serial killer is targeting criminals and consequently try to apprehend the culprit. To do this the Japanese investigators count on the assistance of the best detective in the world: a young and eccentric man known only by the name of L.,Mystery;Police;Psychological;Supernatural;Thriller;Shounen,2006-10-04,37,1871043,1,52,8.65,https://cdn.myanimelist.net/images/anime/9/9453.jpg,https://myanimelist.net/anime/1535/Death_Note
37779,Yakusoku no Neverland,Surrounded by a forest and a gated entrance the Grace Field House is inhabited by orphans happily living together as one big family looked after by their Mama Isabella. Although they are required to take tests daily the children are free to spend their time as they see fit usually playing outside as long as they do not venture too far from the orphanage—a rule they are expected to follow no matter what. However all good times must come to an end as every few months a child is adopted and sent to live with their new family... never to be heard from again. However the three oldest siblings have their suspicions about what is actually happening at the orphanage and they are about to discover the cruel fate that awaits the children living at Grace Field including the twisted nature of their beloved Mama.,Sci-Fi;Mystery;Horror;Psychological;Thriller;Shounen,2019-01-10,12,494214,142,48,8.69,https://cdn.myanimelist.net/images/anime/1125/96929.jpg,https://myanimelist.net/anime/37779/Yakusoku_no_Neverland
19,Monster,Dr. Kenzou Tenma an elite neurosurgeon recently engaged to his hospital director's daughter is well on his way to ascending the hospital hierarchy. That is until one night a seemingly small event changes Dr. Tenma's life forever. While preparing to perform surgery on someone he gets a call from the hospital director telling him to switch patients and instead perform life-saving brain surgery on a famous performer. His fellow doctors fiancée and the hospital director applaud his accomplishment but because of the switch a poor immigrant worker is dead causing Dr. Tenma to have a crisis of conscience. So when a similar situation arises Dr. Tenma stands his ground and chooses to perform surgery on the young boy Johan Liebert instead of the town's mayor. Unfortunately this choice leads to serious ramifications for Dr. Tenma—losing his social standing being one of them. However with the mysterious death of the director and two other doctors Dr. Tenma's position is restored. With no evidence to convict him he is released and goes on to attain the position of hospital director. Nine years later when Dr. Tenma saves the life of a criminal his past comes back to haunt him—once again he comes face to face with the monster he operated on. He must now embark on a quest of pursuit to make amends for the havoc spread by the one he saved.,Drama;Horror;Mystery;Police;Psychological;Seinen;Thriller,2004-04-07,74,459710,159,46,8.69,https://cdn.myanimelist.net/images/anime/10/18793.jpg,https://myanimelist.net/anime/19/Monster
2001,Tengen Toppa Gurren Lagann,Simon and Kamina were born and raised in a deep underground village hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself while Simon is a timid young boy with no real aspirations. One day while excavating the earth Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war which the duo dubs Lagann. Using their new weapon Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner a hot-blooded redhead wielding a massive gun who wanders the world above. In the aftermath of the battle the sky is now in plain view prompting Simon and Kamina to set off on a journey alongside Yoko to explore the wastelands of the surface. Soon they join the fight against the Beastmen humanoid creatures that terrorize the remnants of humanity in powerful robots called Gunmen. Although they face some challenges and setbacks the trio bravely fights these new enemies alongside other survivors to reclaim the surface while slowly unraveling a galaxy-sized mystery.,Action;Adventure;Comedy;Mecha;Sci-Fi,2007-04-01,27,982090,29,44,8.7,https://cdn.myanimelist.net/images/anime/4/5123.jpg,https://myanimelist.net/anime/2001/Tengen_Toppa_Gurren_Lagann
12355,Ookami Kodomo no Ame to Yuki,Hana a hard-working college student falls in love with a mysterious man who attends one of her classes though he is not an actual student. As it turns out he is not truly human either. On a full moon night he transforms revealing that he is the last werewolf alive. Despite this Hana's love remains strong and the two ultimately decide to start a family. Hana gives birth to two healthy children—Ame born during rainfall and Yuki born during snowfall—both possessing the ability to turn into wolves a trait inherited from their father. All too soon however the sudden death of her lover devastates Hana's life leaving her to raise a peculiar family completely on her own. The stress of raising her wild-natured children in a densely populated city all while keeping their identity a secret culminates in a decision to move to the countryside where she hopes Ame and Yuki can live a life free from the judgments of society. Wolf Children is the heartwarming story about the challenges of being a single mother in an unforgiving modern world.,Fantasy;Slice of Life,2012-07-21,1,472563,150,43,8.7,https://cdn.myanimelist.net/images/anime/9/35721.jpg,https://myanimelist.net/anime/12355/Ookami_Kodomo_no_Ame_to_Yuki
431,Howl no Ugoku Shiro,That jumbled piece of architecture that cacophony of hissing steam and creaking joints with smoke billowing from it as it moves on its own... That castle is home to the magnificent wizard Howl infamous for both his magical prowess and for being a womanizer—or so the rumor goes in Sophie Hatter's small town. Sophie as the plain daughter of a hatmaker does not expect much from her future and is content with working hard in the shop. However Sophie's simple life takes a turn for the exciting when she is ensnared in a disturbing situation and the mysterious wizard appears to rescue her. Unfortunately this encounter brief as it may be spurs the vain and vengeful Witch of the Waste—in a fit of jealousy caused by a past discord with Howl—to put a curse on the maiden turning her into an old woman. In an endeavor to return to normal Sophie must accompany Howl and a myriad of eccentric companions—ranging from a powerful fire demon to a hopping scarecrow—in his living castle on a dangerous adventure as a raging war tears their kingdom apart.,Adventure;Drama;Fantasy;Romance,2004-11-20,1,615722,88,41,8.71,https://cdn.myanimelist.net/images/anime/5/75810.jpg,https://myanimelist.net/anime/431/Howl_no_Ugoku_Shiro
245,Great Teacher Onizuka,Onizuka is a reformed biker gang leader who has his sights set on an honorable new ambition: to become the world's greatest teacher... for the purpose of meeting sexy high school girls. Okay so he's mostly reformed. However strict administrators and a class of ruthless delinquents stand between Onizuka and his goal and they will use any means however illegal or low to drive the new teacher away. Perfect because Onizuka's methods won't be found in any teaching manual he cares about the difference between legal and illegal activities about as much as he cares for the age difference between himself and a high school girl. So get ready for math that doesn't add up language you'd be slapped for using and biology that would make a grown man blush... unless of course you're the Great Teacher Onizuka.,Comedy;Drama;School;Shounen;Slice of Life,1999-06-30,43,456381,163,40,8.71,https://cdn.myanimelist.net/images/anime/13/11460.jpg,https://myanimelist.net/anime/245/Great_Teacher_Onizuka
1575,Code Geass: Hangyaku no Lelouch,In the year 2010 the Holy Empire of Britannia is establishing itself as a dominant military nation starting with the conquest of Japan. Renamed to Area 11 after its swift defeat Japan has seen significant resistance against these tyrants in an attempt to regain independence. Lelouch Lamperouge a Britannian student unfortunately finds himself caught in a crossfire between the Britannian and the Area 11 rebel armed forces. He is able to escape however thanks to the timely appearance of a mysterious girl named C.C. who bestows upon him Geass the Power of Kings. Realizing the vast potential of his newfound power of absolute obedience Lelouch embarks upon a perilous journey as the masked vigilante known as Zero leading a merciless onslaught against Britannia in order to get revenge once and for all.,Action;Military;Sci-Fi;Super Power;Drama;Mecha;School,2006-10-06,25,1231546,11,31,8.76,https://cdn.myanimelist.net/images/anime/5/50331.jpg,https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch
263,Hajime no Ippo,Makunouchi Ippo has been bullied his entire life. Constantly running errands and being beaten up by his classmates Ippo has always dreamed of changing himself but never has the passion to act upon it. One day in the midst of yet another bullying Ippo is saved by Takamura Mamoru who happens to be a boxer. Ippo faints from his injuries and is brought to the Kamogawa boxing gym to recover. As he regains consciousness he is awed and amazed at his new surroundings in the gym though lacks confidence to attempt anything. Takamura places a photo of Ippo's classmate on a punching bag and forces him to punch it. It is only then that Ippo feels something stir inside him and eventually asks Takamura to train him in boxing. Thinking that Ippo does not have what it takes Takamura gives him a task deemed impossible and gives him a one week time limit. With a sudden desire to get stronger for himself and his hard working mother Ippo trains relentlessly to accomplish the task within the time limit. Thus Ippo's journey to the top of the boxing world begins.,Comedy;Sports;Drama;Shounen,2000-10-04,75,301226,322,29,8.77,https://cdn.myanimelist.net/images/anime/10/2025.jpg,https://myanimelist.net/anime/263/Hajime_no_Ippo
1,Cowboy Bebop,In the year 2071 humanity has colonized several of the planets and moons of the solar system leaving the now uninhabitable surface of planet Earth behind. The Inter Solar System Police attempts to keep peace in the galaxy aided in part by outlaw bounty hunters referred to as Cowboys. The ragtag team aboard the spaceship Bebop are two such individuals. Mellow and carefree Spike Spiegel is balanced by his boisterous pragmatic partner Jet Black as the pair makes a living chasing bounties and collecting rewards. Thrown off course by the addition of new members that they meet in their travels—Ein a genetically engineered highly intelligent Welsh Corgi femme fatale Faye Valentine an enigmatic trickster with memory loss and the strange computer whiz kid Edward Wong—the crew embarks on thrilling adventures that unravel each member's dark and mysterious past little by little. Well-balanced with high density action and light-hearted comedy Cowboy Bebop is a space Western classic and an homage to the smooth and improvised music it is named after.,Action;Adventure;Comedy;Drama;Sci-Fi;Space,1998-04-03,26,930311,39,26,8.81,https://cdn.myanimelist.net/images/anime/4/19644.jpg,https://myanimelist.net/anime/1/Cowboy_Bebop
820,Ginga Eiyuu Densetsu,The 150-year-long stalemate between the two interstellar superpowers the Galactic Empire and the Free Planets Alliance comes to an end when a new generation of leaders arises: the idealistic military genius Reinhard von Lohengramm and the FPA's reserved historian Yang Wenli. While Reinhard climbs the ranks of the Empire with the aid of his childhood friend Siegfried Kircheis he must fight not only the war but also the remnants of the crumbling Goldenbaum Dynasty in order to free his sister from the Kaiser and unify humanity under one genuine ruler. Meanwhile on the other side of the galaxy Yang—a strong supporter of democratic ideals—has to stand firm in his beliefs despite the struggles of the FPA and show his pupil Julian Mintz that autocracy is not the solution. As ideologies clash amidst the war's many casualties the two strategic masterminds must ask themselves what the real reason behind their battle is.,Military;Sci-Fi;Space;Drama,1988-01-08,110,175423,620,8,9.03,https://cdn.myanimelist.net/images/anime/13/13225.jpg,https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu
32281,Kimi no Na wa.,Mitsuha Miyamizu a high school girl yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture. One day Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon they begin to search for one another. Kimi no Na wa. revolves around Mitsuha and Taki's actions which begin to have a dramatic impact on each other's lives weaving them into a fabric held together by fate and circumstance.,Romance;Supernatural;School;Drama,2016-08-26,1,1139878,15,4,9.09,https://cdn.myanimelist.net/images/anime/5/87048.jpg,https://myanimelist.net/anime/32281/Kimi_no_Na_wa
9253,Steins Gate,The self-proclaimed mad scientist Rintarou Okabe rents out a room in a rickety old building in Akihabara where he indulges himself in his hobby of inventing prospective future gadgets with fellow lab members: Mayuri Shiina his air-headed childhood friend and Hashida Itaru a perverted hacker nicknamed Daru. The three pass the time by tinkering with their most promising contraption yet a machine dubbed the Phone Microwave which performs the strange function of morphing bananas into piles of green gel. Though miraculous in itself the phenomenon doesn't provide anything concrete in Okabe's search for a scientific breakthrough that is until the lab members are spurred into action by a string of mysterious happenings before stumbling upon an unexpected success—the Phone Microwave can send emails to the past altering the flow of history. Adapted from the critically acclaimed visual novel by 5pb. and Nitroplus Steins Gate takes Okabe through the depths of scientific theory and practicality. Forced across the diverging threads of past and present Okabe must shoulder the burdens that come with holding the key to the realm of time.,Thriller;Sci-Fi,2011-04-06,24,1331710,7,2,9.11,https://cdn.myanimelist.net/images/anime/5/73199.jpg,https://myanimelist.net/anime/9253/Steins_Gate
34798,Yuru Camp△,While the perfect getaway for most girls her age might be a fancy vacation with their loved ones Rin Shima's ideal way of spending her days off is camping alone at the base of Mount Fuji. From pitching her tent to gathering firewood she has always done everything by herself and has no plans of leaving her little solitary world. However what starts off as one of Rin's usual camping sessions somehow ends up as a surprise get-together for two when the lost Nadeshiko Kagamihara is forced to take refuge at her campsite. Originally intending to see the picturesque view of Mount Fuji for herself Nadeshiko's plans are disrupted when she ends up falling asleep partway to her destination. Alone and with no other choice she seeks help from the only other person nearby. Despite their hasty introductions the two girls nevertheless enjoy the chilly night together eating ramen and conversing while the campfire keeps them warm. And even after Nadeshiko's sister finally picks her up later that night both girls silently ponder the possibility of another camping trip together.,Slice of Life;Comedy,2018-01-04,12,209936,521,228,8.31,https://cdn.myanimelist.net/images/anime/4/89877.jpg,https://myanimelist.net/anime/34798/Yuru_Camp%E2%96%B3
6746,Durarara!!,In Tokyo's downtown district of Ikebukuro amidst many strange rumors and warnings of anonymous gangs and dangerous occupants one urban legend stands out above the rest—the existence of a headless Black Rider who is said to be seen driving a jet-black motorcycle through the city streets. Mikado Ryuugamine has always longed for the excitement of the city life and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the city his wishes already seem to have been granted. But as supernatural events begin to occur ordinary citizens like himself along with Ikebukuro's most colorful inhabitants are mixed up in the commotion breaking out in their city.,Action;Mystery;Supernatural,2010-01-08,24,901721,41,297,8.24,https://cdn.myanimelist.net/images/anime/10/71772.jpg,https://myanimelist.net/anime/6746/Durarara
849,Suzumiya Haruhi no Yuuutsu,Kyon your typical high school student has long given up his belief in the supernatural. However upon meeting Haruhi Suzumiya he quickly finds out that it is the supernatural that she is interested in—aliens time travelers and espers among other things. When Haruhi laments about the lack of intriguing clubs around school Kyon inspires Haruhi to form her own club. As a result the SOS Brigade is formed a club which specializes in all that is the supernatural. Much to his chagrin Kyon along with the silent bookworm Yuki Nagato the shy and timid Mikuru Asahina and the perpetually smiling Itsuki Koizumi are recruited as members. The story follows the crazy adventures that these four endure under their whimsical leader Haruhi. The story is based on the light novels by Nagaru Tanigawa.,Comedy;Mystery;Parody;School;Sci-Fi;Slice of Life,2006-04-03,14,639072,85,646,7.95,https://cdn.myanimelist.net/images/anime/5/75901.jpg,https://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu
31765,Sword Art Online Movie: Ordinal Scale,In 2026 four years after the infamous Sword Art Online incident a revolutionary new form of technology has emerged: the Augma a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere it is perfectly safe and allows players to use it while they are conscious creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale which immerses players in a fantasy role-playing game with player rankings and rewards. Following the new craze Kirito's friends dive into the game and despite his reservations about the system Kirito eventually joins them. While at first it appears to be just fun and games they soon find out that the game is not all that it seems...,Action;Game;Adventure;Romance;Fantasy,2017-02-18,1,360287,258,752,7.88,https://cdn.myanimelist.net/images/anime/4/83811.jpg,https://myanimelist.net/anime/31765/Sword_Art_Online_Movie__Ordinal_Scale
1818,Claymore,When a shapeshifting demon with a thirst for human flesh known as youma arrives in Raki's village a lone woman with silver eyes walks into town with only a sword upon her back. She is a Claymore a being manufactured as half-human and half-youma for the express purpose of exterminating these monsters. After Raki's family is killed the Claymore saves his life but he is subsequently banished from his home. With nowhere else to go Raki finds the Claymore known as Clare and decides to follow her on her journeys. As the pair travel from town to town defeating youma along the way more about Clare's organization and her fellow warriors comes to light. With every town cleansed and every demon destroyed they come closer to the youma on which Clare has sought vengeance ever since she chose to become a Claymore.,Action;Adventure;Super Power;Demons;Supernatural;Fantasy;Shounen,2007-04-04,26,474189,147,832,7.84,https://cdn.myanimelist.net/images/anime/3/21834.jpg,https://myanimelist.net/anime/1818/Claymore
14741,Chuunibyou demo Koi ga Shitai!,Everybody has had that stage in their life where they have thought themselves to be special different from the masses of ordinary humans. They might go as far as seeing themselves capable of wielding mystical powers or maybe even believe themselves to have descended from a fantasy realm. This disease is known as chuunibyou and is often the source of some of the most embarrassing moments of a person's life. For Yuuta Togashi the scars that his chuunibyou has left behind are still fresh. Having posed as the Dark Flame Master during his middle school years he looks back at those times with extreme embarrassment so much so that he decides to attend a high school far away where nobody will recognize him. Putting his dark history behind him he longs to live a normal high school life. Unfortunately he hasn't escaped his past yet: enter Rikka Takanashi Yuuta's new classmate and self-declared vessel of the Wicked Eye. As this eccentric young girl crashes into Yuuta's life his dream of an ordinary chuunibyou-free life quickly crumbles away. In this hilarious and heartwarming story of a boy who just wants to leave his embarrassing memories behind the delusions of old are far from a thing of the past.,Slice of Life;Comedy;Drama;Romance;School,2012-10-04,12,715184,67,831,7.84,https://cdn.myanimelist.net/images/anime/12/46931.jpg,https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai
18153,Kyoukai no Kanata,Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such Mirai is tasked with hunting down and killing youmu—creatures said to be the manifestation of negative human emotions. One day while deep in thought on the school roof Mirai comes across Akihito Kanbara a rare half-breed of youmu in human form. In a panicked state she plunges her blood saber into him only to realize that he's an immortal being. From then on the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually Akihito also manages to convince her to join the Literary Club which houses two other powerful Spirit World warriors Hiroomi and Mitsuki Nase. As the group's bond strengthens however so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu Beyond the Boundary approaches.,Slice of Life;Supernatural;Fantasy,2013-10-03,12,657517,78,815,7.85,https://cdn.myanimelist.net/images/anime/3/85468.jpg,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata
17895,Golden Time,Due to a tragic accident Banri Tada is struck with amnesia dissolving the memories of his hometown and past. However after befriending Mitsuo Yanagisawa he decides to move on and begin a new life at law school in Tokyo. But just as he is beginning to adjust to his college life the beautiful Kouko Kaga dramatically barges into Banri's life and their chance meeting marks the beginning of an unforgettable year. After having a glimpse of college life Banri learns that he is in a new place and a new world – a place where he can be reborn to have new friends fall in love makes mistakes and grow. And as he begins to discover who he was the path he has chosen leads him towards a blindingly bright life that he will never want to forget.,Comedy;Drama;Romance,2013-10-04,24,510493,131,811,7.85,https://cdn.myanimelist.net/images/anime/12/52091.jpg,https://myanimelist.net/anime/17895/Golden_Time
7724,Shiki,Fifteen-year-old Megumi Shimizu dreamed of a glamorous life in the big city however her unexpected death in the quiet village of Sotoba marks the beginning of what appears to be a ferocious epidemic that turns the hot summer into a season of blood and terror. A young doctor named Toshio Ozaki begins to doubt the nature of the disease and comes to understand that to discover the truth he must abandon his humanity. Meanwhile Natsuno Yuuki an antisocial youth from the city is haunted by the sudden death of Megumi and must realize the pain of friendship in the face of his own tragedy. Toshio and Natsuno form an unlikely pair as they work together to save Sotoba before it transforms into a ghost town of vampires. Shiki  adapted from the horror novel written by Fuyumi Ono goes beyond the average vampire story. It tells the tragic tale of survival in a world where one cannot easily distinguish between good and evil. Abandoned by God the Shiki as the vampires call themselves have only their will to live as they clash with the fear of the paranoid/unbelieving villagers. Shiki explores the boundary that separates man from monster.,Mystery;Horror;Supernatural;Thriller;Vampire,2010-07-09,22,392159,222,801,7.86,https://cdn.myanimelist.net/images/anime/8/21343.jpg,https://myanimelist.net/anime/7724/Shiki
1887,Lucky☆Star,Lucky☆Star follows the daily lives of four cute high school girls—Konata Izumi the lazy otaku the Hiiragi twins Tsukasa and Kagami (sugar and spice respectively) and the smart and well-mannered Miyuki Takara. As they go about their lives at school and beyond they develop their eccentric and lively friendship and making humorous observations about the world around them. Be it Japanese tradition the intricacies of otaku culture academics or the correct way of preparing and eating various foods—no subject is safe from their musings.,Slice of Life;Comedy;Parody;School,2007-04-08,24,447831,169,899,7.81,https://cdn.myanimelist.net/images/anime/13/15010.jpg,https://myanimelist.net/anime/1887/Lucky%E2%98%86Star
8525,Kami nomi zo Shiru Sekai,Keima Katsuragi known online as the legendary God of Conquest can conquer any girl's heart—in dating sim games at least. In reality he opts for the two-dimensional world of gaming over real life because he is an unhealthily obsessed otaku of galge games (a type of Japanese video game centered on interactions with attractive girls). When he arrogantly accepts an anonymous offer to prove his supremacy at dating sim games Keima is misled into aiding a naïve and impish demon from hell named Elucia Elsie de Lute Ima with her mission: retrieving runaway evil spirits who have escaped from hell and scattered themselves throughout the human world. Keima discovers that the only way to capture these spirits is to conquer what he hates the most: the unpredictable hearts of three-dimensional girls! Shackled to Elsie via a deadly collar Keima now has his title of God of Conquest put to the ultimate test as he is forced to navigate through the hearts of a multitude of real-life girls.,Comedy;Harem;Romance;Shounen;Supernatural,2010-10-07,12,431407,179,877,7.82,https://cdn.myanimelist.net/images/anime/2/43361.jpg,https://myanimelist.net/anime/8525/Kami_nomi_zo_Shiru_Sekai
30240,Prison School,Located on the outskirts of Tokyo Hachimitsu Private Academy is a prestigious all-girls boarding school famous for its high-quality education and disciplined students. However this is all about to change due to the revision of the school's most iconic policy as boys are now able to enroll as well. At the start of the first semester under this new decree a mere five boys have been accepted effectively splitting the student body into a ratio of two hundred girls to one boy. Kiyoshi Gakuto Shingo Andre and Jo are quickly cast away without having a chance to make any kind of a first impression. Unable to communicate with their fellow female students the eager boys set their sights on a far more dangerous task: peeping into the girls' bath! It's only after their plan is thoroughly decimated by the infamous Underground Student Council that the motley crew find their freedom abruptly taken from them as they are thrown into the school's prison with the sentence of an entire month as punishment. Thus begins the tale of the boys' harsh lives in Prison School a righteous struggle that will ultimately test the bonds of friendship and perverted brotherhood.,Comedy;Ecchi;Romance;School;Seinen,2015-07-11,12,514893,126,865,7.83,https://cdn.myanimelist.net/images/anime/10/74231.jpg,https://myanimelist.net/anime/30240/Prison_School
18245,White Album 2,Haruki Kitahara's light music club is on the verge of disbanding. At this rate the third year's dream of performing at the school festival would never be realized. However as his exhausted fingers drift through the chords of White Album the first song he would ever play an angelic voice and mysterious piano begin harmonizing with his lonely guitar. It is a momentous performance that marks the beginning of everything for Haruki. White Album 2 orchestrates Haruki's final semester with complex romance and exhilarating music as the curtains of the stage he so desired begin to open...,Drama;Music;Romance;Slice of Life,2013-10-06,13,159640,697,925,7.8,https://cdn.myanimelist.net/images/anime/2/53561.jpg,https://myanimelist.net/anime/18245/White_Album_2
120,Fruits Basket,After the accident in which she lost her mother 16-year-old Tooru moves in with her grandfather but due to his home being renovated is unable to continue living with him. Claiming she will find someone to stay with but also fearing the criticism of her family and not wanting to burden any of her friends Tooru resorts to secretly living on her own in a tent in the woods. One night on her way back from work she finds her tent buried underneath a landslide. Yuki Souma the prince of her school and his cousin Shigure Souma a famous author stumble across Tooru's situation and invite her to stay with them until her grandfather’s home renovations are complete. Upon arriving at the Souma house Tooru discovers their secret: if a Souma is hugged by someone of the opposite gender they temporarily transform into one of the animals of the zodiac! However this strange phenomenon is no laughing matter rather it is a terrible curse that holds a dark history. As she continues her journey meeting more members of the zodiac family will Tooru's kindhearted yet resilient nature be enough to prepare her for what lies behind the Souma household's doors?,Slice of Life;Comedy;Supernatural;Drama;Romance;Shoujo,2001-07-05,26,344327,277,997,7.76,https://cdn.myanimelist.net/images/anime/4/75204.jpg,https://myanimelist.net/anime/120/Fruits_Basket
21995,Ao Haru Ride,Futaba Yoshioka used to be an attractive and popular middle-schooler—well liked by the opposite sex but ostracized by the girls. Nevertheless she was able to brush all that off because the only opinion that truly mattered to her was that of Kou Tanaka a classmate with whom she shared a shelter from rain once followed by quite a few other precious and significant memories. She even succeeded at making plans to meet with the quiet and innocent boy at the summer festival but a simple misunderstanding and Tanaka's subsequent disappearance left her walking the halls of her school friendless. Now in high school Futaba is not your typical adolescent girl. Determined to become a class favorite this time she avoids all unwanted attention and instead of acting cute and feminine only stands out through her tomboyish behavior and disheveled look. But still her world is soon turned upside down when the only boy she ever liked unexpectedly comes into her life once again—except he goes by the name of Kou Mabuchi now and it is not his name alone that has gone through a sea change.,Comedy;Drama;Romance;School;Shoujo;Slice of Life,2014-07-08,12,428700,184,970,7.77,https://cdn.myanimelist.net/images/anime/8/64813.jpg,https://myanimelist.net/anime/21995/Ao_Haru_Ride
31859,Hai to Gensou no Grimgar,Fear survival instinct. Thrown into a foreign land with nothing but hazy memories and the knowledge of their name they can feel only these three emotions resonating deep within their souls. A group of strangers is given no other choice than to accept the only paying job in this game-like world—the role of a soldier in the Reserve Army—and eliminate anything that threatens the peace in their new world Grimgar. When all of the stronger candidates join together those left behind must create a party together to survive: Manato a charismatic leader and priest Haruhiro a nervous thief Yume a cheerful hunter Shihoru a shy mage Mogzo a kind warrior and Ranta a rowdy dark knight. Despite its resemblance to one this is no game—there are no redos or respawns it is kill or be killed. It is now up to this ragtag group of unlikely fighters to survive together in a world where life and death are separated only by a fine line.,Action;Adventure;Drama;Fantasy,2016-01-11,12,442214,173,955,7.78,https://cdn.myanimelist.net/images/anime/13/77976.jpg,https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Life in the bustling city of Orario is never dull especially for Bell Cranel a naïve young man who hopes to become the greatest adventurer in the land. After a chance encounter with the lonely goddess Hestia his dreams become a little closer to reality. With her support Bell embarks on a fantastic quest as he ventures deep within the city's monster-filled catacombs known only as the Dungeon. Death lurks around every corner in the cavernous depths of this terrifying labyrinth and a mysterious power moves amidst the shadows. Even on the surface survival is a hard-earned privilege. Indeed nothing is ever certain in a world where gods and humans live and work together especially when they often struggle to get along. One thing is for sure though: a myriad of blunders triumphs and friendships awaits the dauntlessly optimistic protagonist of this herculean tale.,Action;Adventure;Comedy;Romance;Fantasy,2015-04-04,13,783511,59,952,7.78,https://cdn.myanimelist.net/images/anime/2/70187.jpg,https://myanimelist.net/anime/28121/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka
10620,Mirai Nikki,Lonely high school student Yukiteru Amano spends his days writing a diary on his cellphone while conversing with his two seemingly imaginary friends Deus Ex Machina who is the god of time and space and Murmur the god's servant. Revealing himself to be an actual entity Deus grants Yukiteru a Random Diary which shows highly descriptive entries based on the future and forces him into a bloody battle royale with 11 other holders of similarly powerful future diaries. With the last person standing designated as the new god of time and space Yukiteru must find and kill the other 11 in order to survive. He reluctantly teams up with his obsessive stalker Yuno Gasai (who also possesses such a diary) and she takes it upon herself to ensure his safety. But there's more to the girl than meets the eye as she might have other plans for her unrequited love...,Action;Mystery;Psychological;Shounen;Supernatural;Thriller,2011-10-09,26,1205275,13,1043,7.74,https://cdn.myanimelist.net/images/anime/13/33465.jpg,https://myanimelist.net/anime/10620/Mirai_Nikki
